play_id,game_str,events,player_position,first_base,Ellipsoid,Ellipsoidx,Ellipsoidy,Ellipsoidz,has_bounce,bounce_count,was_caught,throw_velocity,throw_distance,throw_duration,at_teamA1,at_teamA2,at_teamA3
282,1901_11_TeamLJ_TeamB,[3],[6],4723,1.5,-1.406314857152846,-0.3376085048560986,3.51336,0,0,1,68.35337964808622,95.23904230966679,950,0,0,0
296,1901_11_TeamLJ_TeamB,[3],[6],4723,5.299999999999998,-0.02703235824444513,-4.998736202442341,2.064435,0,0,1,67.99854739348808,64.82528184845863,650,0,0,0
13,1901_12_TeamLJ_TeamB,[6],[1],2227,1,-0.1572486404408977,0.1440721870434767,3.79983,0,0,1,61.366186712076406,63.00261835773177,700,0,0,0
54,1901_12_TeamLJ_TeamB,[3],[1],2227,5.199999999999998,4.692196989730379,1.058789388672348,1.437171,0,0,1,65.95264993641801,53.20180428204386,550,0,0,0
58,1901_12_TeamLJ_TeamB,[3],[5],2227,4.600000000000001,-1.491233696617223,-4.048625169372102,1.940424,0,0,1,67.60477916071937,138.81514654334376,1400,0,0,0
76,1901_12_TeamLJ_TeamB,[3],[2],2227,3.100000000000002,2.93799832509345,-0.7471281561740488,4.06842,0,0,1,59.062430589186796,86.62489819747395,1000,0,0,0
83,1901_12_TeamLJ_TeamB,[3],[6],8698,3.300000000000002,1.351269057683716,-1.599002824808814,0.651603,0,0,1,72.22499099467002,132.41248349022837,1250,0,0,0
94,1901_12_TeamLJ_TeamB,[3],[1],2227,3.000000000000002,1.441193836003835,-2.134389471737645,2.207004,0,0,1,45.642557126547324,53.553933695148864,800,0,0,0
139,1901_12_TeamLJ_TeamB,[3],[4],2227,9.799999999999983,-8.65146631132596,-3.216407260281546,-0.0597,0,0,1,40.52396845916935,53.491638366103544,900,0,0,0
166,1901_12_TeamLJ_TeamB,[6],[1],8698,1.3,0.3505317243098565,-0.3777885258347046,2.520393,0,0,1,59.38344025581117,56.61221304387332,650,0,0,0
174,1901_12_TeamLJ_TeamB,[3],[1],2227,2.400000000000001,2.088241208081181,-0.8053149116163217,4.75587,0,0,1,28.489838321831748,33.42807696428258,800,0,0,0
186,1901_12_TeamLJ_TeamB,[6],[1],2227,2.900000000000002,-1.562699761585492,-2.10893324103459,2.629107,0,0,1,63.041786929882484,64.72290124801268,700,0,0,0
210,1901_12_TeamLJ_TeamB,[3],[6],8698,4.000000000000003,-1.724084264228738,-3.177060550231738,1.985622,0,0,1,67.62512743471757,84.30599220194789,850,0,0,0
215,1901_12_TeamLJ_TeamB,[3],[5],2227,3.700000000000002,0.8086441108372293,-3.529404128462509,3.12108,0,0,1,61.59817219465755,121.96438094542194,1350,0,0,0
252,1901_12_TeamLJ_TeamB,[3],[5],2227,1.2,-0.9082202009381068,-0.5653138567273573,4.4457,0,0,1,64.42866204114107,118.11921374209194,1250,0,0,0
263,1901_12_TeamLJ_TeamB,[3],[6],8698,1.700000000000001,-0.1305765926935069,-1.539415669479994,4.63596,0,0,1,63.019163423540576,92.42810635452616,1000,0,0,0
268,1901_12_TeamLJ_TeamB,[3],[4],8698,1.700000000000001,1.131694292056519,-1.009920971822393,3.21816,0,0,1,58.18889491082461,68.27497002870086,800,0,0,0
269,1901_12_TeamLJ_TeamB,[3],[4],8698,2.300000000000001,0.0865858328968462,1.156671731106783,1.51353,0,0,1,58.08940764573784,80.93790798639472,950,0,0,0
5,1901_13_TeamLL_TeamB,[3],[4],2227,1.2,-0.8789662386586236,-0.5517997837062784,3.47991,0,0,1,39.99643917630042,55.72837191897859,950,0,0,0
13,1901_13_TeamLL_TeamB,[3],[6],2227,3.200000000000002,-0.4424153183505233,-2.227729960315835,1.192269,0,0,1,64.42545209110355,85.04159676025668,900,0,0,0
69,1901_13_TeamLL_TeamB,[3],[5],6158,2.300000000000001,-2.242941323292034,0.4317504722278412,4.22475,0,0,1,71.42962614269608,104.76345167595424,1000,0,0,0
132,1901_13_TeamLL_TeamB,[3],[6],6158,2.500000000000001,2.105517601232733,-0.06191470664679174,2.308449,0,0,1,61.3882500312493,72.02888003666584,800,0,0,0
136,1901_13_TeamLL_TeamB,[3],[5],2227,1,-0.8596677681323482,-0.1089550753032833,3.43494,0,0,1,68.61744564355183,120.76670433265122,1200,0,0,0
140,1901_13_TeamLL_TeamB,[3],[6],2227,1.2,-0.5584493277971276,-0.1772845404510324,2.646588,0,0,1,73.99491417987379,119.37846154352971,1100,0,0,0
183,1901_13_TeamLL_TeamB,[3],[4],6158,3.800000000000002,3.458741040366522,-1.095042517751843,5.47014,0,0,1,66.66177142122406,107.54765789290813,1100,0,0,0
193,1901_13_TeamLL_TeamB,[3],[4],2227,2.600000000000001,0.6546262977951083,-2.410887606305003,3.17223,0,0,1,60.17498632603786,79.43098195036997,900,0,0,0
195,1901_13_TeamLL_TeamB,[3],[5],2227,3.500000000000002,2.564154380245849,1.130103638727888,6.57351,0,0,1,67.1550318880687,108.34345144608417,1100,0,0,0
199,1901_13_TeamLL_TeamB,[3],[1],6158,3.200000000000002,1.695387166458504,-2.25789574732931,5.85114,0,0,1,51.944568295704066,64.7575618086444,850,0,0,0
204,1901_13_TeamLL_TeamB,[3],[4],6158,2.400000000000001,-1.865908191042932,-0.4945478769531573,2.266146,0,0,1,54.83541157643493,68.36147976528888,850,0,0,0
221,1901_13_TeamLL_TeamB,[3],[1],2227,2.800000000000002,0.9313758711319174,-2.520094449950884,3.2193,0,0,1,58.827123828882655,73.33781437334036,850,0,0,0
233,1901_13_TeamLL_TeamB,[3],[6],6158,2.800000000000002,1.653238732877972,-1.719743057003585,2.177331,0,0,1,75.73681424166612,116.63469393216582,1050,0,0,0
6,1901_14_TeamLL_TeamB,[6],[1],2227,3.300000000000002,3.073394370959978,0.4958115474164839,5.04504,0,0,1,68.2362987354631,55.04394764660689,550,0,0,0
7,1901_14_TeamLL_TeamB,[3],[2],2227,5.799999999999996,5.22918531366941,-1.771922011631485,1.873347,0,0,1,65.7805176168815,67.53466475333167,700,0,0,0
22,1901_14_TeamLL_TeamB,[3],[4],6158,2.000000000000001,1.779123948387376,0.08353248634229525,4.99704,0,0,1,59.659732780465504,87.5009414113494,1000,0,0,0
27,1901_14_TeamLL_TeamB,[6],[1],6158,5.599999999999997,5.503704796303072,0.6986965830391187,3.1539,0,0,1,60.122784905804025,57.317054943533165,650,0,0,0
32,1901_14_TeamLL_TeamB,[6],[1],6158,5.499999999999997,5.33861549404506,-0.2978415967288503,2.508759,0,0,1,65.8317168884601,53.104251623357804,550,0,0,0
52,1901_14_TeamLL_TeamB,[6],[1],6158,5.999999999999996,4.317117430934155,-2.606991081213064,-0.301833,0,0,1,55.932062314482906,53.3218994064737,650,0,0,0
79,1901_14_TeamLL_TeamB,[3],[4],2227,6.799999999999993,-5.771420948614872,-2.680286957377779,0.952512,0,0,1,66.20929196779369,87.39626539748765,900,0,0,0
85,1901_14_TeamLL_TeamB,[3],[5],6158,2.600000000000001,1.995830827310538,-0.1712650541030355,1.957284,0,0,1,70.57375196295446,93.15735259109988,900,0,0,0
105,1901_14_TeamLL_TeamB,[3],[4],2227,3.000000000000002,-2.457675437683008,-0.7289287640158056,2.065494,0,0,1,61.85479346038661,86.18434555480535,950,0,0,0
130,1901_14_TeamLL_TeamB,[6],[1],2227,4.300000000000002,3.792400495896129,1.909429718195147,3.34137,0,0,1,72.17917677005043,58.22453592784067,550,0,0,0
139,1901_14_TeamLL_TeamB,[3],[1],2227,1.4,1.369570966857161,-0.01296328438073716,3.75108,0,0,1,24.873440238121905,45.60130710322348,1250,0,0,0
164,1901_14_TeamLL_TeamB,[3],[1],2227,2.900000000000002,2.494059640935524,-0.05345846477901776,5.88963,0,0,1,43.82943380180561,48.21237718198616,750,0,0,0
175,1901_14_TeamLL_TeamB,[6],[1],6158,3.000000000000002,2.455919209022429,1.574322431636749,4.00575,0,0,1,63.19529629782493,60.2461824705931,650,0,0,0
199,1901_14_TeamLL_TeamB,[3],[5],2227,6.099999999999995,1.255012910279717,-5.930482725295739,3.33396,0,0,1,77.92940161216526,131.44092405251874,1150,0,0,0
214,1901_14_TeamLL_TeamB,[3],[2],6158,3.600000000000002,3.150060002774107,-1.344780736374078,2.673417,0,0,1,63.55022258211191,74.56559449634463,800,0,0,0
254,1901_14_TeamLL_TeamB,[3],[5],2227,2.700000000000002,1.475025459124638,-2.133022518618624,4.83177,0,0,1,83.0558917361341,115.72454248568017,950,0,0,0
2,1901_15_TeamLL_TeamB,[3],[4],2227,3.400000000000002,-1.691600609042015,-2.574591895716414,2.176173,0,0,1,69.38272365655637,91.5851952266544,900,0,0,0
14,1901_15_TeamLL_TeamB,[3],[6],2227,1.800000000000001,0.7613704406198493,1.037108336747105,5.57013,0,0,1,72.2870175812966,127.22515094308201,1200,0,0,0
24,1901_15_TeamLL_TeamB,[3],[2],6672,3.000000000000002,2.748139419935151,1.167682276391339,4.21986,0,0,1,68.24107360824605,85.07387176494674,850,0,0,0
38,1901_15_TeamLL_TeamB,[3],[4],6672,1.1,-0.06619067719883719,1.025694513123652,3.83415,0,0,1,62.11968222567038,77.44253717466907,850,0,0,0
91,1901_15_TeamLL_TeamB,[3],[4],2227,3.200000000000002,1.201617693048987,2.507930856254141,1.96713,0,0,1,42.93619697988565,53.527125568257446,850,0,0,0
98,1901_15_TeamLL_TeamB,[3],[1],2227,4.400000000000001,2.669934275150333,-1.451819481332795,-0.0654,0,0,1,29.14499755543305,42.74599641463514,1000,0,0,0
113,1901_15_TeamLL_TeamB,[3],[2],6672,3.600000000000002,-2.250537186111603,-0.8849849229952537,7.50534,0,0,1,35.949578384718734,68.54386278686371,1300,0,0,0
121,1901_15_TeamLL_TeamB,[3],[2],2227,2.100000000000001,1.692794789494629,-1.095633470034493,3.33753,0,0,1,59.69565870872994,87.5536327728039,1000,0,0,0
137,1901_15_TeamLL_TeamB,[3],[6],6672,4.600000000000001,-0.386005401924994,-3.3426637655745,-0.0654,0,0,1,52.062775605536245,110.72016945444041,1450,0,0,0
146,1901_15_TeamLL_TeamB,[3],[2],6672,6.199999999999995,5.640209889499649,0.1795389996360534,7.15953,0,0,1,61.37457948688528,130.5232723754427,1450,0,0,0
150,1901_15_TeamLL_TeamB,[3],[2],2227,3.400000000000002,1.019051046850231,0.7833459350206965,-0.0654,0,0,1,66.79989333290006,93.07451804384073,950,0,0,0
172,1901_15_TeamLL_TeamB,[3],[6],6672,5.499999999999997,-2.155518571237796,-3.011262809694462,-1.276353,0,0,1,35.37703431770377,88.20673889880806,1700,0,0,0
213,1901_15_TeamLL_TeamB,[3],[4],6672,4.999999999999999,-3.01285763219952,-2.5296707410446,-0.0654,0,0,1,53.929708455502706,87.00659630821102,1100,0,0,0
223,1901_15_TeamLL_TeamB,[3],[5],2227,2.600000000000001,1.405972529233224,-2.103833733221694,3.49224,0,0,1,73.84446892986057,113.72048215198527,1050,0,0,0
232,1901_15_TeamLL_TeamB,[3],[6],2227,2.700000000000002,1.754033336802773,1.9161979186359,4.2639,0,0,1,51.730496343363946,94.83924329616723,1250,0,0,0
237,1901_15_TeamLL_TeamB,[3],[1],6672,3.200000000000002,2.203758475406778,-2.216671042819117,4.88325,0,0,1,27.373848507009587,36.13348002925265,900,0,0,0
248,1901_15_TeamLL_TeamB,[3],[4],2227,3.700000000000002,2.070519200303394,-2.760516046172344,2.261796,0,0,1,60.20906034557487,83.89129074816765,950,0,0,0
85,1901_16_TeamLH_TeamA3,[6],[1],5944,1.600000000000001,1.295315580565188,0.314030805407805,5.12406,0,0,1,78.48106262921695,57.55277926142576,500,0,0,1
86,1901_16_TeamLH_TeamA3,[6],[1],5944,2.500000000000001,2.276270421462541,0.2147725037679344,2.94414,0,0,1,76.90854846050966,56.39960220437375,500,0,0,1
117,1901_16_TeamLH_TeamA3,[3],[4],1923,2.000000000000001,-1.572671093229577,-1.133148588014858,4.61637,0,0,1,50.90378175606111,44.79532794533377,600,0,0,1
118,1901_16_TeamLH_TeamA3,[3],[6],1923,3.700000000000002,2.877147525023488,-2.124890088746052,3.37725,0,0,1,66.63395206441443,131.93522508754057,1350,0,0,1
132,1901_16_TeamLH_TeamA3,[6],[1],5944,1,0.5437836097774419,-0.7727176947226042,4.02099,0,0,1,74.90429669987735,60.422799337901054,550,0,0,1
144,1901_16_TeamLH_TeamA3,[3],[6],5944,6.599999999999993,-5.30888597704046,-3.547228542507963,2.303421,1,1,1,69.59636399516465,66.3485336753903,650,0,0,1
178,1901_16_TeamLH_TeamA3,[6],[1],1923,7.299999999999991,3.920539885329731,-5.388213444875647,0.341457,0,0,1,68.22489710153081,60.03790944934711,600,0,0,1
182,1901_16_TeamLH_TeamA3,[6],[1],1923,4.600000000000001,3.696097468575952,-1.992060619756953,1.584984,0,0,1,69.1217724772711,55.75822979833201,550,0,0,1
188,1901_16_TeamLH_TeamA3,[3],[4],1923,3.600000000000002,-1.83113056719336,-2.952815640349077,4.71798,0,0,1,63.074094377732415,83.25780457860678,900,0,0,1
211,1901_16_TeamLH_TeamA3,[3],[5],1923,8.899999999999986,-0.7549096207177016,-8.481617366077526,1.042701,0,0,1,74.99157028968266,126.48578188859805,1150,0,0,1
214,1901_16_TeamLH_TeamA3,[3],[4],1923,4.100000000000002,-2.875482166517775,2.86139183091695,3.35658,0,0,1,49.170415304285925,39.66413501212398,550,0,0,1
240,1901_16_TeamLH_TeamA3,[3],[1],5944,7.69999999999999,2.907883295868921,7.092788880095511,3.35241,0,0,1,66.36821710928342,87.6060465842541,900,0,0,1
262,1901_16_TeamLH_TeamA3,[3],[6],5944,3.400000000000002,-2.426117031825815,-2.316883835647494,3.94182,0,0,1,69.74090092958515,81.82932375737991,800,0,0,1
303,1901_16_TeamLH_TeamA3,[3],[4],1923,3.400000000000002,-2.132586914110059,-2.232169678533987,2.159847,0,0,1,67.58055852473693,79.294522002358,800,0,0,1
4,1901_17_TeamLH_TeamA3,[6],[1],2240,1.4,-0.2311591504541554,-0.8827863711914117,5.23734,0,0,1,61.570880095536666,63.212770231417636,700,0,0,1
5,1901_17_TeamLH_TeamA3,[6],[1],2240,4.600000000000001,-0.5069892188176947,-4.388635016950328,2.809719,0,0,1,71.88044392712864,68.5260232105293,650,0,0,1
7,1901_17_TeamLH_TeamA3,[6],[1],2240,5.399999999999998,4.615047621353126,-2.610366313880647,2.951718,0,0,1,68.82637179668696,55.519939915994144,550,0,0,1
9,1901_17_TeamLH_TeamA3,[6],[1],2240,3.700000000000002,2.421816893833284,-2.070455269438035,1.765851,0,0,1,65.85201484387893,57.94977306261345,600,0,0,1
12,1901_17_TeamLH_TeamA3,[3],[5],2240,3.700000000000002,3.430685949363149,1.332189212102499,3.71013,0,0,1,63.040344384172386,97.08213035162547,1050,0,0,1
19,1901_17_TeamLH_TeamA3,[3],[1],2240,2.400000000000001,2.075944643125349,-0.9011534490191817,4.98042,0,0,1,33.17645662232553,41.359982589165824,850,0,0,1
34,1901_17_TeamLH_TeamA3,[3],[2],7219,3.200000000000002,2.411491104598168,1.998097000258968,4.36782,0,0,1,65.27006001396589,76.5835370830533,800,0,0,1
50,1901_17_TeamLH_TeamA3,[3],[4],2240,1,-0.3278031877105407,-0.3573181777167315,3.26448,0,0,1,49.62828782327237,50.951708831892965,700,0,0,1
61,1901_17_TeamLH_TeamA3,[3],[6],7219,2.200000000000001,-2.048581865992302,-0.4797512254570282,4.46205,0,0,1,59.33047745369112,91.3689352786843,1050,0,0,1
104,1901_17_TeamLH_TeamA3,[6],[1],7219,6.299999999999994,-0.7902606284191517,-5.531690069876518,7.63425,1,1,0,51.43374346724172,94.29519635660981,1250,0,0,1
112,1901_17_TeamLH_TeamA3,[3],[6],7219,2.900000000000002,2.807697828436061,0.311015440445377,4.7721,0,0,1,58.0268830865896,102.1273142323977,1200,0,0,1
124,1901_17_TeamLH_TeamA3,[3],[2],7219,3.700000000000002,-1.97078333322088,-0.6505111401804137,-0.0507,1,1,1,61.657924433373594,94.95320362739533,1050,0,0,1
140,1901_17_TeamLH_TeamA3,[3],[6],2240,3.500000000000002,2.015536857307943,-1.000072550784796,0.541044,0,0,1,68.33457496487718,100.22404328181986,1000,0,0,1
163,1901_17_TeamLH_TeamA3,[3],[4],2240,7.69999999999999,-6.99866091630633,-1.587694768702797,7.48611,0,0,1,34.58349530375174,40.577967823068704,800,0,0,1
174,1901_17_TeamLH_TeamA3,[3],[6],7219,4.500000000000001,4.434056742385655,0.3591737954031227,3.42036,0,0,1,58.06653480589451,72.38961339134849,850,0,0,1
182,1901_17_TeamLH_TeamA3,[3],[1],7219,1.800000000000001,1.2921585528429,-0.3515764131948304,5.50899,0,0,1,32.36410017482235,45.09397957691913,950,0,0,1
188,1901_17_TeamLH_TeamA3,[3],[6],7219,3.900000000000003,3.630625954736266,-1.390685649884751,3.78288,0,0,1,56.57533182670766,107.87029934958927,1300,0,0,1
208,1901_17_TeamLH_TeamA3,[3],[2],7219,3.500000000000002,-2.689381493107694,-1.377799689552083,1.653528,0,0,1,59.24235032474671,69.51102438103614,800,0,0,1
240,1901_17_TeamLH_TeamA3,[3],[4],7219,4.8,4.460545374238335,-0.8341913235948618,5.86764,0,0,0,57.32495969190431,46.24213415146948,550,0,0,1
244,1901_17_TeamLH_TeamA3,[6],[1],7219,5.199999999999998,3.603075848536546,2.251863388328129,0.02236863,0,0,1,61.889844769119826,59.00165201322756,650,0,0,1
245,1901_17_TeamLH_TeamA3,[6],[1],7219,7.49999999999999,7.346466382038872,-0.09460844345330435,2.45769,0,0,1,63.21823056647172,55.63204289849511,600,0,0,1
252,1901_17_TeamLH_TeamA3,[3],[6],2240,5.999999999999996,-2.883870318844401,-5.219527074753833,3.2097,0,0,1,67.37236410153525,74.10960051168877,750,0,0,1
260,1901_17_TeamLH_TeamA3,[3],[5],2240,2.200000000000001,0.175260133257465,-0.5048572924011101,6.73302,0,0,1,74.17261947996158,119.66515942767134,1100,0,0,1
283,1901_17_TeamLH_TeamA3,[3],[6],2240,4.899999999999999,4.056942382944204,2.531947748566505,5.15715,0,0,1,57.56356537527402,109.75453131552246,1300,0,0,1
284,1901_17_TeamLH_TeamA3,[6],[1],2240,4.500000000000001,4.483288395546808,-0.08105851192386757,4.38693,0,0,1,70.56915381831774,51.75071280009968,500,0,0,1
330,1901_17_TeamLH_TeamA3,[3],[4],7219,3.300000000000002,1.993676285863448,2.288535153146158,2.529387,0,0,1,50.01138498084691,55.0125234789316,750,0,0,1
340,1901_17_TeamLH_TeamA3,[3],[4],2240,1.5,1.378117532764815,-0.4593308240105642,4.37523,0,0,1,55.75635791521649,57.24319412628893,700,0,0,1
11,1901_18_TeamLH_TeamA3,[6],[1],2240,3.900000000000003,3.175107753613668,-1.951283988286262,5.16012,0,0,1,64.25677227260336,56.54595959989095,600,0,0,1
16,1901_18_TeamLH_TeamA3,[6],[1],2240,3.900000000000003,2.000960801849567,-2.950107442019954,1.998639,0,0,1,67.04151477098512,54.08015524859466,550,0,0,1
30,1901_18_TeamLH_TeamA3,[3],[6],2240,1.5,-0.6298756153141449,-1.295623911184344,3.4953,0,0,1,69.60698840984315,102.09024966776994,1000,0,0,1
68,1901_18_TeamLH_TeamA3,[3],[6],2240,4.999999999999999,-1.526374928217533,-4.63556946431708,5.03946,0,0,1,72.42319284125489,69.04344384199632,650,0,0,1
85,1901_18_TeamLH_TeamA3,[3],[1],2240,3.100000000000002,2.314657771319169,-0.9878703010374222,6.18501,0,0,1,65.36216290717138,67.10515391802929,700,0,0,1
95,1901_18_TeamLH_TeamA3,[3],[1],7219,2.100000000000001,1.755800571741697,-0.9902899384884799,4.43691,0,0,1,48.52217710733963,53.37439481807358,750,0,0,1
133,1901_18_TeamLH_TeamA3,[6],[1],7219,3.200000000000002,-0.05614838263629338,-3.113369598863478,4.18854,0,0,1,71.97348738422197,63.33666889811532,600,0,0,1
180,1901_18_TeamLH_TeamA3,[3],[6],7219,4.400000000000001,3.024544252490714,-2.750912107779046,1.932717,0,0,1,76.5754104938202,89.84848164608236,800,0,0,1
221,1901_18_TeamLH_TeamA3,[3],[2],2240,3.300000000000002,-0.7353496908114401,1.133915116851139,0,1,1,1,60.27735153388086,79.56610402472273,900,0,0,1
252,1901_18_TeamLH_TeamA3,[3],[6],2240,4.999999999999999,-3.93325262371045,-2.362301667458002,1.428087,0,0,1,77.36327691149069,102.11952552316771,900,0,0,1
255,1901_18_TeamLH_TeamA3,[3],[4],2240,2.700000000000002,-2.424468647037468,-1.01798664997743,3.82206,0,0,1,55.649578892783346,65.29550590086579,800,0,0,1
272,1901_18_TeamLH_TeamA3,[6],[1],2240,3.700000000000002,2.280380776480624,-1.500596962631075,0.775545,0,0,1,60.142036146529975,57.33540779302524,650,0,0,1
275,1901_18_TeamLH_TeamA3,[3],[4],2240,2.500000000000001,-0.8639971085649303,-2.168386645963172,4.95507,0,0,1,57.914685624511876,80.6944619701532,950,0,0,1
6,1902_01_TeamMG_TeamA3,[3],[1],2240,5.899999999999996,1.507420333379197,-5.639174331275356,3.3327,0,0,1,51.148993164134474,45.01111398443833,600,0,0,1
15,1902_01_TeamMG_TeamA3,[3],[4],2240,6.699999999999993,-6.524279564444102,-0.1195380064120335,2.019915,0,0,1,57.96076113023415,97.76048377299492,1150,0,0,1
25,1902_01_TeamMG_TeamA3,[3],[1],3191,3.900000000000003,3.642140960266653,1.159140075895877,4.41405,0,0,1,43.48935472718327,28.702974119940954,450,0,0,1
43,1902_01_TeamMG_TeamA3,[6],[1],2240,2.900000000000002,2.80444395692535,-0.6144991313784621,4.06917,0,0,1,57.88772320725705,55.18629612425171,650,0,0,1
45,1902_01_TeamMG_TeamA3,[6],[1],2240,6.599999999999993,0.4203405379270928,6.232117658723653,6.6429,0,0,1,60.35201513203333,61.96140220222088,700,0,0,1
46,1902_01_TeamMG_TeamA3,[3],[1],2240,2.600000000000001,2.34051415856554,-0.49505352594868,5.05551,0,0,1,40.55980649466043,50.56455876334333,850,0,0,1
64,1902_01_TeamMG_TeamA3,[3],[6],2240,6.599999999999993,-3.695861013996465,-5.464770579376681,4.08234,0,0,1,68.99623298025904,106.2541987895989,1050,0,0,1
71,1902_01_TeamMG_TeamA3,[6],[1],2240,2.300000000000001,1.811652238843712,1.048538533146291,5.0421,0,0,1,55.30325098018531,56.77800433965692,700,0,0,1
113,1902_01_TeamMG_TeamA3,[3],[5],3191,9.899999999999983,2.589235255887817,5.330337564326257,13.98303,0,0,0,58.67861214327849,189.33632184897857,2200,0,0,1
169,1902_01_TeamMG_TeamA3,[3],[6],3191,5.399999999999998,4.548158655778562,-2.736573984358274,3.72024,0,0,1,69.52064525614374,91.76725173810972,900,0,0,1
189,1902_01_TeamMG_TeamA3,[3],[4],2240,1.700000000000001,-1.151044661181424,1.072101934503313,3.3096,0,0,1,52.93951362603438,54.3512339893953,700,0,0,1
254,1902_01_TeamMG_TeamA3,[3],[1],2240,3.500000000000002,3.4072776904721,0.3366264844172312,4.89516,0,0,1,59.09658596212239,60.67249492111231,700,0,0,1
22,1902_02_TeamMG_TeamA3,[6],[1],3191,4.000000000000003,3.713745045101182,0.5354321432136854,5.83491,0,0,1,68.55735100058162,60.330468880511816,600,0,0,1
26,1902_02_TeamMG_TeamA3,[6],[1],3191,3.900000000000003,3.253442672230184,-2.019279938124409,3.45636,0,0,1,66.18674134080162,58.24433237990542,600,0,0,1
27,1902_02_TeamMG_TeamA3,[6],[1],3191,3.800000000000002,3.618179376997427,-0.7704562322874219,4.37373,0,0,1,66.50602616412351,58.52530302442868,600,0,0,1
68,1902_02_TeamMG_TeamA3,[3],[4],3191,7.299999999999991,-6.961446212353816,1.856904737057008,2.938362,0,0,1,53.98081845548441,59.37890030103285,750,0,0,1
79,1902_02_TeamMG_TeamA3,[3],[6],2240,3.900000000000003,-1.338545903409587,-2.443132111545628,0.560103,0,0,1,68.5192839642104,100.49494981417524,1000,0,0,1
87,1902_02_TeamMG_TeamA3,[6],[1],3191,3.300000000000002,2.865677573031649,0.4387461879303623,1.963107,0,0,1,64.83769761771343,61.81193839555346,650,0,0,1
185,1902_02_TeamMG_TeamA3,[3],[4],3191,3.000000000000002,-1.173238894570592,-2.602083376117444,3.19578,0,0,1,56.79267115628667,62.471938271915334,750,0,0,1
215,1902_02_TeamMG_TeamA3,[3],[6],3191,2.600000000000001,-0.3404491569905024,-2.384951012390912,2.75727,0,0,1,70.532852149473,82.75854652204832,800,0,0,1
249,1902_02_TeamMG_TeamA3,[3],[5],2240,4.300000000000002,1.195926901076371,-3.966878306336332,2.985114,0,0,1,70.36481934895663,108.3618217973932,1050,0,0,1
296,1902_02_TeamMG_TeamA3,[3],[4],2240,5.999999999999996,-2.458163378924822,-4.457171051520551,-0.1086603,0,0,1,51.471276271940575,83.04032571873078,1100,0,0,1
337,1902_02_TeamMG_TeamA3,[3],[5],2240,3.200000000000002,-1.977550007373382,-2.390325939770044,3.79653,0,0,1,67.06764571501026,88.52929234381354,900,0,0,1
341,1902_02_TeamMG_TeamA3,[3],[4],2240,3.700000000000002,-3.668101784909196,0.1872979325726634,4.05324,0,0,1,43.26496742877756,50.76422844976567,800,0,0,1
353,1902_02_TeamMG_TeamA3,[3],[1],3191,2.000000000000001,1.872286022672942,0.4449413211913746,3.58962,0,0,1,27.61197706260429,30.373174768864715,750,0,0,1
354,1902_02_TeamMG_TeamA3,[3],[4],3191,3.500000000000002,-3.225743596091909,-0.4843344425828265,2.688378,0,0,1,55.50466375544828,73.26615615719172,900,0,0,1
356,1902_02_TeamMG_TeamA3,[3],[4],2240,5.899999999999996,3.343931752399716,-4.543716637873994,2.101098,0,0,1,55.68626163772476,69.4222061750302,850,0,0,1
358,1902_02_TeamMG_TeamA3,[3],[5],2240,5.099999999999999,4.111939603117379,-2.099439391912731,1.381455,0,0,1,59.17426966200327,99.80726816324551,1150,0,0,1
15,1902_03_TeamMG_TeamA3,[3],[4],2240,8.899999999999986,-8.577745933364298,-1.83366657892108,2.391735,0,0,1,54.49004240652603,95.9024746354858,1200,0,0,1
16,1902_03_TeamMG_TeamA3,[3],[6],8917,3.400000000000002,3.172231968952151,-0.9577345013927157,3.6558,0,0,1,67.98548673382537,99.71204720961053,1000,0,0,1
18,1902_03_TeamMG_TeamA3,[3],[1],8917,3.700000000000002,3.506614126693058,-0.5932834115973994,2.962047,0,0,1,27.593012999046227,28.32882667902079,700,0,0,1
24,1902_03_TeamMG_TeamA3,[3],[5],8917,6.099999999999995,5.712070336588501,1.615206683327466,5.30148,0,0,1,68.66682311055773,80.56907244972106,800,0,0,1
26,1902_03_TeamMG_TeamA3,[6],[1],8917,4.500000000000001,4.112211174384861,1.270649167655759,2.304009,0,0,1,73.93552368329837,59.64132243786068,550,0,0,1
53,1902_03_TeamMG_TeamA3,[3],[5],8917,1,-0.3699974202271364,-0.008308972575663163,3.43197,0,0,1,74.65284400468693,109.49083787354081,1000,0,0,1
87,1902_03_TeamMG_TeamA3,[3],[1],2240,4.400000000000001,3.043379301345011,-2.960560196676415,5.19198,0,0,1,25.91878758068928,28.510666338758206,750,0,0,1
99,1902_03_TeamMG_TeamA3,[3],[5],8917,1.900000000000001,-0.3191598492915474,-1.402149221944723,2.410473,0,0,1,66.94063409600732,73.63469750560805,750,0,0,1
102,1902_03_TeamMG_TeamA3,[3],[5],8917,4.8,3.452443596619086,-3.240440862315465,3.53178,0,0,1,74.6149753521146,120.37882690141154,1100,0,0,1
105,1902_03_TeamMG_TeamA3,[3],[1],2240,1.600000000000001,0.2149174044159672,-1.028921648756164,2.509908,0,0,1,26.103914889251133,44.02860311320357,1150,0,0,1
106,1902_03_TeamMG_TeamA3,[3],[6],2240,4.000000000000003,1.953606932739127,-3.428119716747593,4.35897,0,0,1,66.74586804039596,112.57803076146784,1150,0,0,1
