play_id,game_str,first_base,Ellipsoid,Ellipsoidx,Ellipsoidy,Ellipsoidz,has_bounce,was_caught,xCR
71,1902_01_TeamMG_TeamA3,2240,2.300000000000001,1.811652238843712,1.048538533146291,5.0421,0,1,0.9761818647384644
113,1902_01_TeamMG_TeamA3,3191,9.899999999999984,2.589235255887817,5.330337564326257,13.98303,0,0,0.26902467012405396
169,1902_01_TeamMG_TeamA3,3191,5.399999999999998,4.548158655778562,-2.736573984358274,3.72024,0,1,0.9664013385772705
189,1902_01_TeamMG_TeamA3,2240,1.700000000000001,-1.151044661181424,1.072101934503313,3.3096,0,1,0.9761818647384644
254,1902_01_TeamMG_TeamA3,2240,3.500000000000002,3.4072776904721,0.3366264844172312,4.89516,0,1,0.9761818647384644
22,1902_02_TeamMG_TeamA3,3191,4.000000000000003,3.713745045101182,0.5354321432136854,5.83491,0,1,0.9761818647384644
26,1902_02_TeamMG_TeamA3,3191,3.900000000000003,3.253442672230184,-2.019279938124409,3.45636,0,1,0.9761818647384644
27,1902_02_TeamMG_TeamA3,3191,3.800000000000002,3.618179376997427,-0.7704562322874219,4.37373,0,1,0.9761818647384644
68,1902_02_TeamMG_TeamA3,3191,7.299999999999991,-6.961446212353816,1.856904737057008,2.938362,0,1,0.9647454023361206
79,1902_02_TeamMG_TeamA3,2240,3.900000000000003,-1.338545903409587,-2.443132111545628,0.560103,0,1,0.9761818647384644
87,1902_02_TeamMG_TeamA3,3191,3.300000000000002,2.865677573031649,0.4387461879303623,1.963107,0,1,0.9761818647384644
185,1902_02_TeamMG_TeamA3,3191,3.000000000000002,-1.173238894570592,-2.602083376117444,3.19578,0,1,0.9761818647384644
215,1902_02_TeamMG_TeamA3,3191,2.600000000000001,-0.3404491569905024,-2.384951012390912,2.75727,0,1,0.9761818647384644
249,1902_02_TeamMG_TeamA3,2240,4.300000000000002,1.195926901076371,-3.966878306336332,2.985114,0,1,0.9761818647384644
296,1902_02_TeamMG_TeamA3,2240,5.999999999999996,-2.458163378924822,-4.457171051520551,-0.1086603,0,1,0.8740469813346863
337,1902_02_TeamMG_TeamA3,2240,3.200000000000002,-1.977550007373382,-2.390325939770044,3.79653,0,1,0.9761818647384644
341,1902_02_TeamMG_TeamA3,2240,3.700000000000002,-3.668101784909196,0.1872979325726634,4.05324,0,1,0.9761818647384644
353,1902_02_TeamMG_TeamA3,3191,2.000000000000001,1.872286022672942,0.4449413211913746,3.58962,0,1,0.9761818647384644
354,1902_02_TeamMG_TeamA3,3191,3.500000000000002,-3.225743596091909,-0.4843344425828265,2.688378,0,1,0.9761818647384644
356,1902_02_TeamMG_TeamA3,2240,5.899999999999996,3.343931752399716,-4.543716637873994,2.101098,0,1,0.9761818647384644
358,1902_02_TeamMG_TeamA3,2240,5.099999999999999,4.111939603117379,-2.099439391912731,1.381455,0,1,0.9761818647384644
15,1902_03_TeamMG_TeamA3,2240,8.899999999999986,-8.577745933364298,-1.83366657892108,2.391735,0,1,0.9677565693855286
16,1902_03_TeamMG_TeamA3,8917,3.400000000000002,3.172231968952151,-0.9577345013927157,3.6558,0,1,0.9761818647384644
18,1902_03_TeamMG_TeamA3,8917,3.700000000000002,3.506614126693058,-0.5932834115973994,2.962047,0,1,0.9761818647384644
24,1902_03_TeamMG_TeamA3,8917,6.099999999999995,5.712070336588501,1.615206683327466,5.30148,0,1,0.9664013385772705
26,1902_03_TeamMG_TeamA3,8917,4.500000000000001,4.112211174384861,1.270649167655759,2.304009,0,1,0.9761818647384644
53,1902_03_TeamMG_TeamA3,8917,1,-0.3699974202271364,-0.00830897257566316,3.43197,0,1,0.9761818647384644
87,1902_03_TeamMG_TeamA3,2240,4.400000000000001,3.043379301345011,-2.960560196676415,5.19198,0,1,0.9761818647384644
99,1902_03_TeamMG_TeamA3,8917,1.900000000000001,-0.3191598492915474,-1.402149221944723,2.410473,0,1,0.9761818647384644
102,1902_03_TeamMG_TeamA3,8917,4.8,3.452443596619086,-3.240440862315465,3.53178,0,1,0.9761818647384644
105,1902_03_TeamMG_TeamA3,2240,1.600000000000001,0.2149174044159672,-1.028921648756164,2.509908,0,1,0.9761818647384644
106,1902_03_TeamMG_TeamA3,2240,4.000000000000003,1.953606932739127,-3.428119716747593,4.35897,0,1,0.9761818647384644
122,1902_03_TeamMG_TeamA3,2240,4.999999999999999,4.127846081213117,-2.652327862428301,3.04218,0,1,0.9761818647384644
126,1902_03_TeamMG_TeamA3,8917,2.500000000000001,0.3957933137899534,-2.405645198851885,4.01649,0,1,0.9761818647384644
130,1902_03_TeamMG_TeamA3,8917,4.400000000000001,3.974996584883427,-0.6704272892455027,1.673958,0,1,0.9761818647384644
137,1902_03_TeamMG_TeamA3,2240,4.200000000000002,-0.5017255008332403,-4.058501986178349,2.900898,0,1,0.9761818647384644
200,1902_03_TeamMG_TeamA3,8917,4.100000000000002,-1.421664373064998,-3.504668843180146,1.920561,0,1,0.9761818647384644
230,1902_03_TeamMG_TeamA3,8917,4.100000000000002,-2.632824744389481,-3.018048910360878,3.64695,0,1,0.9761818647384644
321,1902_03_TeamMG_TeamA3,2240,6.199999999999995,3.703179112495275,-4.817429367492442,3.04593,0,1,0.9761818647384644
13,1902_04_TeamML_TeamB,4422,2.400000000000001,1.907035345491311,-0.05240048708573578,2.072421,0,1,0.9761818647384644
15,1902_04_TeamML_TeamB,4422,2.700000000000002,-1.852383807105958,-1.873096388649454,4.18812,0,1,0.9761818647384644
39,1902_04_TeamML_TeamB,1918,2.900000000000002,-0.2540560566548747,-2.684233316997051,2.847681,0,1,0.9761818647384644
40,1902_04_TeamML_TeamB,4422,3.000000000000002,-1.256519781869087,-2.678185013730687,4.57356,0,1,0.9761818647384644
43,1902_04_TeamML_TeamB,4422,3.100000000000002,-0.3856303354161723,-3.021098075933112,3.63987,0,1,0.9761818647384644
44,1902_04_TeamML_TeamB,4422,2.300000000000001,0.3036500517721427,2.109055887372069,3.07638,0,1,0.9761818647384644
45,1902_04_TeamML_TeamB,4422,2.400000000000001,0.4209042479756509,2.29322425942952,3.24447,0,1,0.9761818647384644
46,1902_04_TeamML_TeamB,4422,2.800000000000002,-1.792660677001064,2.099681191784622,3.75441,0,1,0.9761818647384644
53,1902_04_TeamML_TeamB,4422,2.200000000000001,1.480121897388692,1.416264032188381,3.14484,0,1,0.9761818647384644
80,1902_04_TeamML_TeamB,4422,2.800000000000002,0.2269112227563088,2.622491080439981,2.893317,0,1,0.9720548391342163
93,1902_04_TeamML_TeamB,4422,2.300000000000001,2.061415634132241,0.3292227716230469,2.92395,0,1,0.9761818647384644
104,1902_04_TeamML_TeamB,1918,3.400000000000002,0.397408647919654,-3.329360247338618,4.31772,0,1,0.9761818647384644
109,1902_04_TeamML_TeamB,1918,5.199999999999998,3.904834074057675,-3.300102724776629,4.47312,0,1,0.9761818647384644
110,1902_04_TeamML_TeamB,4422,2.000000000000001,-1.466994565577631,-1.220533590101359,3.93219,0,1,0.9761818647384644
129,1902_04_TeamML_TeamB,1918,2.600000000000001,0.3501958006978868,-0.6547745575185185,0.769596,0,1,0.9761818647384644
135,1902_04_TeamML_TeamB,1918,3.800000000000002,2.266525524879755,-1.68241215374489,0.776898,0,1,0.9761818647384644
140,1902_04_TeamML_TeamB,4422,1.5,-0.7842016387831157,-0.3473893057218173,5.49426,0,1,0.9761818647384644
158,1902_04_TeamML_TeamB,1918,5.399999999999998,4.371547021444199,-2.90851254240072,2.576067,0,1,0.9738966226577759
165,1902_04_TeamML_TeamB,4422,4.200000000000002,-2.024927916912751,-1.991641767815537,0,1,1,0.9191674590110779
180,1902_04_TeamML_TeamB,4422,4.100000000000002,3.254448627736879,2.387785999502791,3.13503,0,1,0.9761818647384644
189,1902_04_TeamML_TeamB,4422,3.100000000000002,-2.079902517882218,-0.2378628514653197,1.092714,0,1,0.9761818647384644
192,1902_04_TeamML_TeamB,4422,4.200000000000002,2.65372369675723,-0.8721689235859781,0,1,1,0.9310865998268127
205,1902_04_TeamML_TeamB,1918,2.700000000000002,2.622698710063665,0.1074163685403712,3.96015,0,1,0.9761818647384644
216,1902_04_TeamML_TeamB,4422,3.800000000000002,2.789275499026442,1.88738586423942,1.905933,0,1,0.9761818647384644
301,1902_04_TeamML_TeamB,1918,2.400000000000001,2.217008188450398,-0.03537785103539076,5.0637,0,1,0.9761818647384644
7,1902_05_TeamML_TeamB,2646,2.000000000000001,-0.2933848991837931,1.293913022938914,2.070303,0,1,0.9761818647384644
9,1902_05_TeamML_TeamB,2646,2.700000000000002,1.4114268507547,1.201521475034326,1.56891,0,1,0.9761818647384644
25,1902_05_TeamML_TeamB,4422,7.099999999999992,5.678100487727477,-3.380092364310321,7.41999,0,1,0.9461190104484558
27,1902_05_TeamML_TeamB,4422,4.8,2.498073239259112,2.650889369871453,0,1,1,0.844878613948822
35,1902_05_TeamML_TeamB,4422,2.200000000000001,-1.268258896032028,1.661351300187779,3.27282,0,1,0.9761818647384644
54,1902_05_TeamML_TeamB,2646,2.400000000000001,-0.8709254012579825,-1.909349626297809,2.655588,0,1,0.9761818647384644
60,1902_05_TeamML_TeamB,2646,4.200000000000002,-2.296493597990371,2.338175244584822,0.570273,0,1,0.9761818647384644
61,1902_05_TeamML_TeamB,2646,1.800000000000001,0.3688077850146851,-0.9580046491080028,2.055507,0,1,0.9761818647384644
97,1902_05_TeamML_TeamB,2646,3.100000000000002,0.3085169309675366,-0.3888694939261439,-0.0415827,0,1,0.944094717502594
104,1902_05_TeamML_TeamB,2646,4.200000000000002,-2.038837600777607,-1.67009610431718,-0.1914759,0,0,0.6523779630661011
143,1902_05_TeamML_TeamB,4422,3.300000000000002,2.95292299233803,0.3102696590409701,5.82846,0,1,0.9761818647384644
145,1902_05_TeamML_TeamB,4422,1.900000000000001,-1.609524963947321,0.7425413998090564,4.60482,0,1,0.9761818647384644
161,1902_05_TeamML_TeamB,2646,2.500000000000001,-2.274121333115489,0.2334394188414935,2.983065,0,1,0.9761818647384644
165,1902_05_TeamML_TeamB,2646,3.400000000000002,1.607382370745969,2.780080474413484,2.593068,0,1,0.9720548391342163
166,1902_05_TeamML_TeamB,2646,3.900000000000003,-1.879596216680119,3.161475856659638,2.693595,0,1,0.9720548391342163
169,1902_05_TeamML_TeamB,2646,5.299999999999998,3.604924775021877,3.753872818361519,2.859903,0,1,0.9705215692520142
206,1902_05_TeamML_TeamB,4422,1.5,-1.273186476444552,-0.4130937498906216,4.79736,0,1,0.9761818647384644
214,1902_05_TeamML_TeamB,2646,4.300000000000002,-1.351737679732,-2.564599303047693,-0.1147341,0,1,0.9640430212020874
220,1902_05_TeamML_TeamB,2646,2.100000000000001,-0.09043083055415715,0.5097300411838495,1.36227,0,1,0.9761818647384644
239,1902_05_TeamML_TeamB,4422,1.1,-0.8387831727119515,-0.284958732407482,4.6203,0,1,0.9761818647384644
240,1902_05_TeamML_TeamB,4422,2.400000000000001,-0.7467708156508152,2.22828129483067,3.88482,0,1,0.9761818647384644
262,1902_05_TeamML_TeamB,2646,1.600000000000001,-0.4026736732698841,1.515367108279489,3.66219,0,1,0.9761818647384644
276,1902_05_TeamML_TeamB,2646,3.900000000000003,-3.476750689511729,1.44960411939939,3.2817,0,1,0.9761818647384644
315,1902_05_TeamML_TeamB,2646,3.200000000000002,0.8841806203328927,-2.680931515467666,5.75496,0,1,0.9761818647384644
321,1902_05_TeamML_TeamB,2646,3.800000000000002,3.250371873955829,-1.837356699445397,3.15888,0,1,0.9761818647384644
322,1902_05_TeamML_TeamB,2646,3.100000000000002,1.162156495223909,2.849320917448377,3.95004,0,1,0.9678443670272827
15,1902_06_TeamML_TeamB,8151,4.500000000000001,3.380514900647603,-2.701101600551057,5.11188,0,1,0.9761818647384644
22,1902_06_TeamML_TeamB,8151,3.900000000000003,0.282169358973466,-3.714718808046774,2.502882,0,1,0.9761818647384644
32,1902_06_TeamML_TeamB,1918,1.600000000000001,1.17912144341776,0.9885983722788644,3.95508,0,1,0.9761818647384644
36,1902_06_TeamML_TeamB,8151,3.400000000000002,3.241544437587843,0.8274022837430954,3.59865,0,1,0.9761818647384644
45,1902_06_TeamML_TeamB,8151,1.700000000000001,0.8474627866695523,0.1702712988447404,2.108688,0,1,0.9761818647384644
72,1902_06_TeamML_TeamB,8151,1,0.1417056572823616,0.06056984971232952,4.57971,0,1,0.9761818647384644
99,1902_06_TeamML_TeamB,8151,3.300000000000002,-0.7665469954244125,0.2690825222971738,8.13942,0,0,0.3814658522605896
118,1902_06_TeamML_TeamB,8151,1,-0.01045408212875173,-0.5702909013537252,3.4782,0,1,0.9761818647384644
125,1902_06_TeamML_TeamB,1918,1.800000000000001,-0.368749752978193,-1.322175672775182,2.616216,0,1,0.9761818647384644
140,1902_06_TeamML_TeamB,8151,3.000000000000002,0.825417010234413,1.317960397438282,0.654039,0,1,0.9761818647384644
141,1902_06_TeamML_TeamB,8151,3.700000000000002,3.011001605358,-1.183729628137915,1.705389,0,1,0.9761818647384644
164,1902_06_TeamML_TeamB,1918,3.100000000000002,-0.9401608185220288,2.878706390953409,3.81609,0,1,0.9678443670272827
191,1902_06_TeamML_TeamB,8151,2.600000000000001,-1.583883596537245,-0.04423169248682533,1.376556,0,1,0.9761818647384644
211,1902_06_TeamML_TeamB,1918,5.599999999999997,3.499084601363093,4.232891163555199,2.960526,0,1,0.9705215692520142
214,1902_06_TeamML_TeamB,1918,4.200000000000002,3.402145861146859,2.26556896815817,3.13893,0,1,0.9761818647384644
215,1902_06_TeamML_TeamB,1918,4.899999999999999,3.376109720598737,2.127843604327796,0.2709,1,0,0.23977869749069214
267,1902_06_TeamML_TeamB,8151,2.400000000000001,2.262539796615651,-0.3806482217617637,3.75504,0,1,0.9761818647384644
283,1902_06_TeamML_TeamB,1918,3.200000000000002,-0.6361934756248958,-0.7000448496863004,0,1,1,0.8445705771446228
288,1902_06_TeamML_TeamB,1918,3.600000000000002,3.231782396947315,1.234828647538381,2.949756,0,1,0.9761818647384644
10,1902_07_TeamMJ_TeamB,1918,5.399999999999998,-2.053078207252511,4.948651823972346,3.90666,0,1,0.7570480108261108
25,1902_07_TeamMJ_TeamB,9384,2.800000000000002,-1.787393604010862,1.964238632229063,3.23163,0,1,0.9761818647384644
76,1902_07_TeamMJ_TeamB,1918,2.300000000000001,-1.605196056942455,1.402126438227446,3.15636,0,1,0.9761818647384644
85,1902_07_TeamMJ_TeamB,9384,1.1,-0.7024419497452346,0.7761026911679352,3.84882,0,1,0.9761818647384644
93,1902_07_TeamMJ_TeamB,1918,3.600000000000002,0.3894551675512279,-0.2832661865942457,-0.654672,0,1,0.9526762962341309
101,1902_07_TeamMJ_TeamB,1918,1.900000000000001,0.00524011087699486,1.807863695425628,4.57248,0,1,0.9761818647384644
102,1902_07_TeamMJ_TeamB,1918,3.700000000000002,1.607602625818874,0.00538956957869988,-0.370647,0,1,0.9106577634811401
129,1902_07_TeamMJ_TeamB,9384,5.899999999999996,4.695050744885128,2.947154889542393,1.614909,0,1,0.9720548391342163
132,1902_07_TeamMJ_TeamB,1918,1.1,-0.5101455703186191,0.7581160841746443,3.40527,0,1,0.9761818647384644
136,1902_07_TeamMJ_TeamB,1918,2.500000000000001,-2.089243803310145,-0.97140497236227,3.09093,0,1,0.9761818647384644
166,1902_07_TeamMJ_TeamB,9384,1.5,0.7299793188793304,-0.4859107675370779,5.61174,0,1,0.9761818647384644
176,1902_07_TeamMJ_TeamB,1918,3.200000000000002,-2.22972149361815,-0.5176526933159546,1.2072,0,1,0.9761818647384644
180,1902_07_TeamMJ_TeamB,1918,4.100000000000002,-3.929411429026447,0.809830094177964,4.98873,0,1,0.9761818647384644
195,1902_07_TeamMJ_TeamB,9384,3.700000000000002,3.356604493392342,0.8893880901711821,2.651772,0,1,0.9761818647384644
197,1902_07_TeamMJ_TeamB,9384,1,0.735424105795206,-0.5615589680659689,4.23585,0,1,0.9761818647384644
232,1902_07_TeamMJ_TeamB,9384,3.100000000000002,-2.123013831141424,-1.056411625637575,1.530141,0,1,0.9761818647384644
235,1902_07_TeamMJ_TeamB,9384,2.800000000000002,1.954025443123159,-1.761107273174275,2.847537,0,1,0.9761818647384644
237,1902_07_TeamMJ_TeamB,9384,1.900000000000001,-0.2200739879613366,1.204467288813938,5.75931,0,1,0.9761818647384644
249,1902_07_TeamMJ_TeamB,1918,5.399999999999998,1.155680477164371,5.238989470756852,3.31617,0,1,0.8403521776199341
252,1902_07_TeamMJ_TeamB,1918,2.700000000000002,2.04670313684919,0.7221890608501991,5.98896,0,1,0.9761818647384644
281,1902_07_TeamMJ_TeamB,9384,2.600000000000001,-0.5260708958335496,2.389666801576505,4.77696,0,1,0.9761818647384644
286,1902_07_TeamMJ_TeamB,9384,6.099999999999995,4.454374088678636,3.857642139715448,5.90847,0,1,0.962706983089447
288,1902_07_TeamMJ_TeamB,9384,2.000000000000001,1.117751392329466,-1.435667745317672,2.971377,0,1,0.9761818647384644
28,1902_08_TeamMJ_TeamB,4086,2.300000000000001,0.3066529516522578,0.9295624870028696,6.64197,0,1,0.9634140729904175
34,1902_08_TeamMJ_TeamB,4086,2.200000000000001,1.394853245559454,1.150816038014881,5.64546,0,1,0.9761818647384644
70,1902_08_TeamMJ_TeamB,4086,3.000000000000002,2.6134652947883392,0.1761001219104596,2.153715,0,1,0.9761818647384644
74,1902_08_TeamMJ_TeamB,1918,3.900000000000003,3.831820107344181,0.5796344752969739,3.73968,0,1,0.9761818647384644
75,1902_08_TeamMJ_TeamB,1918,3.000000000000002,2.340150178200959,1.674468737679515,3.37062,0,1,0.9761818647384644
79,1902_08_TeamMJ_TeamB,1918,5.099999999999999,4.753174384955864,1.375881723186785,2.632794,0,1,0.9738966226577759
101,1902_08_TeamMJ_TeamB,4086,3.500000000000002,1.657650177965539,-0.2328023571418726,0.0401394,0,1,0.9761818647384644
108,1902_08_TeamMJ_TeamB,4086,2.400000000000001,-1.015724246410491,-1.984013000273387,2.907546,0,1,0.9761818647384644
123,1902_08_TeamMJ_TeamB,1918,3.700000000000002,1.560921532567356,2.583595194524019,1.166976,0,1,0.9443277716636658
132,1902_08_TeamMJ_TeamB,4086,3.200000000000002,2.679048733226548,1.592348022574595,3.39582,0,1,0.9761818647384644
133,1902_08_TeamMJ_TeamB,4086,5.999999999999996,0.9916624974229414,-5.678568290617355,2.171994,0,1,0.9761818647384644
160,1902_08_TeamMJ_TeamB,4086,2.100000000000001,-2.020467094866849,-0.07848680500778664,4.58832,0,1,0.9761818647384644
164,1902_08_TeamMJ_TeamB,4086,1.700000000000001,-1.112275173210398,0.3800328131356451,5.51391,0,1,0.9761818647384644
182,1902_08_TeamMJ_TeamB,1918,4.600000000000001,2.891113037441039,3.477195038351811,3.80856,0,1,0.9660879969596863
183,1902_08_TeamMJ_TeamB,1918,3.800000000000002,2.574135151946134,1.2753275969394,0.818016,0,1,0.9761818647384644
202,1902_08_TeamMJ_TeamB,4086,3.000000000000002,2.908121068954379,0.40636580602164,3.98781,0,1,0.9761818647384644
226,1902_08_TeamMJ_TeamB,4086,3.200000000000002,1.415652032686448,-2.831267908967773,3.99003,0,1,0.9761818647384644
227,1902_08_TeamMJ_TeamB,4086,6.399999999999994,5.875820306757729,-2.257315676349568,3.47271,0,1,0.9664013385772705
230,1902_08_TeamMJ_TeamB,4086,2.700000000000002,2.474921804163885,-0.806974388239288,3.31191,0,1,0.9761818647384644
272,1902_08_TeamMJ_TeamB,4086,2.700000000000002,2.109904292514406,0.4092108581517453,1.884852,0,1,0.9761818647384644
285,1902_08_TeamMJ_TeamB,1918,5.199999999999998,4.218013351542845,-2.228767690048988,6.68769,0,1,0.9740080237388611
316,1902_08_TeamMJ_TeamB,1918,2.700000000000002,-2.408530339909329,0.7798422543926533,5.21151,0,1,0.9761818647384644
318,1902_08_TeamMJ_TeamB,1918,3.800000000000002,3.197474615226293,2.043707174470815,4.11456,0,1,0.9761818647384644
321,1902_08_TeamMJ_TeamB,4086,2.500000000000001,-0.2588820059536183,1.804252838987221,6.1995,0,1,0.9761818647384644
325,1902_08_TeamMJ_TeamB,4086,1.3,1.125880630479469,-0.1122066660726633,4.72899,0,1,0.9761818647384644
332,1902_08_TeamMJ_TeamB,1918,7.49999999999999,7.159599826977993,1.862452393361163,3.31416,0,1,0.75872403383255
342,1902_08_TeamMJ_TeamB,1918,5.899999999999996,5.298273578640559,2.113710390729844,2.042385,0,1,0.9738966226577759
357,1902_08_TeamMJ_TeamB,4086,5.599999999999997,5.531318462288381,-0.3539857041572756,4.43049,0,1,0.9664013385772705
362,1902_08_TeamMJ_TeamB,1918,3.900000000000003,3.535114858227435,-0.4453199289719856,2.019876,0,1,0.9761818647384644
368,1902_08_TeamMJ_TeamB,1918,6.599999999999993,5.901583017056338,2.771296538227582,2.876664,0,1,0.9720548391342163
370,1902_08_TeamMJ_TeamB,1918,5.499999999999997,5.219336809663294,1.47085980545181,3.08571,0,1,0.9664013385772705
371,1902_08_TeamMJ_TeamB,1918,5.199999999999998,4.496970530677696,2.452018355603466,3.21291,0,1,0.9664013385772705
374,1902_08_TeamMJ_TeamB,1918,4.000000000000003,3.765023555904664,0.0934066029945896,2.553876,0,1,0.9761818647384644
378,1902_08_TeamMJ_TeamB,4086,3.800000000000002,2.968548781653752,1.343266038780864,1.509714,0,1,0.9761818647384644
379,1902_08_TeamMJ_TeamB,4086,2.900000000000002,2.391015062000144,1.213337221586994,2.605431,0,1,0.9761818647384644
1,1902_09_TeamMJ_TeamB,1918,2.400000000000001,2.069265859049901,-1.200754019177305,3.81954,0,1,0.9761818647384644
10,1902_09_TeamMJ_TeamB,9384,5.499999999999997,-1.588216019220869,-4.907123344311842,1.711482,0,1,0.9761818647384644
23,1902_09_TeamMJ_TeamB,1918,4.200000000000002,-3.27465285538003,2.390011488832521,3.10398,0,1,0.9761818647384644
36,1902_09_TeamMJ_TeamB,1918,6.599999999999993,-6.563483530061991,0.1870484445404006,3.67215,0,1,0.9761818647384644
40,1902_09_TeamMJ_TeamB,1918,4.500000000000001,4.137820250802566,1.493904338318947,3.03918,0,1,0.9761818647384644
76,1902_09_TeamMJ_TeamB,1918,4.500000000000001,-0.9742261482424236,-3.987715795048672,6.25536,0,1,0.9761818647384644
148,1902_09_TeamMJ_TeamB,9384,2.900000000000002,2.516973709038369,1.337938234003959,3.96483,0,1,0.9761818647384644
184,1902_09_TeamMJ_TeamB,1918,5.199999999999998,2.735494589318123,-4.076077822099476,1.773342,0,1,0.9761818647384644
187,1902_09_TeamMJ_TeamB,9384,3.900000000000003,3.520609954162354,1.464678094549435,4.88889,1,0,0.40897566080093384
189,1902_09_TeamMJ_TeamB,9384,3.600000000000002,2.912805971138661,1.763167653542617,2.902326,0,1,0.9761818647384644
199,1902_09_TeamMJ_TeamB,9384,4.7,4.464867793756994,1.407803293884322,4.07232,0,1,0.9664013385772705
250,1902_09_TeamMJ_TeamB,1918,2.500000000000001,1.798681187743192,0.8432302086967384,2.091015,0,1,0.9761818647384644
258,1902_09_TeamMJ_TeamB,1918,3.000000000000002,-0.1380361625453391,-2.915776072991497,3.30456,0,1,0.9761818647384644
282,1902_09_TeamMJ_TeamB,1918,2.700000000000002,1.09550626056978,2.360574132081517,4.11069,0,1,0.9761818647384644
291,1902_09_TeamMJ_TeamB,1918,4.8,4.353917357552277,-0.182266134004556,1.655517,0,1,0.9738966226577759
293,1902_09_TeamMJ_TeamB,1918,4.8,3.619776173647327,-0.4741908399527771,-0.1323843,0,1,0.9086145162582397
295,1902_09_TeamMJ_TeamB,1918,4.000000000000003,3.772377296701853,1.253389317542013,3.78297,0,1,0.9761818647384644
304,1902_09_TeamMJ_TeamB,9384,1.3,0.03369924922298409,-1.141164778023667,3.2031,0,1,0.9761818647384644
312,1902_09_TeamMJ_TeamB,9384,3.100000000000002,2.881539251031538,-0.7507382132039173,3.17997,0,1,0.9761818647384644
84,1902_10_TeamMI_TeamA3,8785,4.8,4.662372384976293,0.2878500196464521,3.06573,0,1,0.9664013385772705
87,1902_10_TeamMI_TeamA3,8785,3.400000000000002,2.512712826430171,2.212361623219249,3.87306,0,1,0.9761818647384644
93,1902_10_TeamMI_TeamA3,2240,6.199999999999995,-1.447627392219733,-5.659430768486794,6.43635,0,1,0.9761818647384644
114,1902_10_TeamMI_TeamA3,8785,1.1,-0.7827027291225892,-0.725404003176199,3.83166,0,1,0.9761818647384644
145,1902_10_TeamMI_TeamA3,8785,4.999999999999999,4.217201959700771,1.385445112985708,1.077603,0,1,0.9761818647384644
176,1902_10_TeamMI_TeamA3,8785,5.799999999999996,5.293329681757525,-1.782534636472672,1.964118,0,1,0.9738966226577759
198,1902_10_TeamMI_TeamA3,2240,3.300000000000002,2.368335490232143,1.245686499769049,6.54618,0,1,0.9634140729904175
212,1902_10_TeamMI_TeamA3,8785,3.100000000000002,2.007328631257548,-1.821985800200896,2.136576,0,1,0.9761818647384644
229,1902_10_TeamMI_TeamA3,2240,2.600000000000001,1.717603205084968,1.796335391813527,3.63885,0,1,0.9761818647384644
258,1902_10_TeamMI_TeamA3,2240,5.399999999999998,0.9602245133859588,-5.042760920754889,5.9145,0,1,0.9761818647384644
268,1902_10_TeamMI_TeamA3,8785,3.700000000000002,-0.2511340185328793,-3.637041461783951,4.23738,0,1,0.9761818647384644
282,1902_10_TeamMI_TeamA3,8785,3.000000000000002,-1.649052929340533,-2.389281910163257,3.76683,0,1,0.9761818647384644
11,1902_11_TeamMI_TeamA3,2240,6.299999999999994,-3.870557983981703,-4.01341824167822,0.2487048,0,1,0.9761818647384644
16,1902_11_TeamMI_TeamA3,8785,4.999999999999999,4.902459863775512,-0.1364324524083909,3.71043,0,1,0.9664013385772705
19,1902_11_TeamMI_TeamA3,8785,1.800000000000001,1.534320174435778,0.7455074059453393,3.28083,0,1,0.9761818647384644
21,1902_11_TeamMI_TeamA3,8785,4.100000000000002,2.281629110117402,-2.015754068299215,0.382413,0,1,0.9761818647384644
24,1902_11_TeamMI_TeamA3,8785,3.900000000000003,-1.50253423796432,-2.359402389111482,0.460728,0,1,0.9761818647384644
47,1902_11_TeamMI_TeamA3,2240,3.200000000000002,2.296963790916042,-2.132405271804722,4.12629,0,1,0.9761818647384644
63,1902_11_TeamMI_TeamA3,8785,3.300000000000002,2.518217742101398,-1.397173923806815,1.889817,0,1,0.9761818647384644
70,1902_11_TeamMI_TeamA3,8785,4.899999999999999,3.837676882399432,-2.788073228288117,2.599929,0,1,0.9761818647384644
73,1902_11_TeamMI_TeamA3,8785,3.900000000000003,-1.090490035364365,-3.729425991056933,3.82323,0,1,0.9761818647384644
86,1902_11_TeamMI_TeamA3,2240,2.100000000000001,1.611730468580665,1.295120684202345,3.69225,0,1,0.9761818647384644
88,1902_11_TeamMI_TeamA3,2240,4.600000000000001,4.43162466364277,0.3462791656930421,2.442162,0,1,0.9738966226577759
91,1902_11_TeamMI_TeamA3,2240,2.500000000000001,2.422133037191796,0.04596988301075917,3.51594,0,1,0.9761818647384644
115,1902_11_TeamMI_TeamA3,2240,3.400000000000002,3.253846761231356,0.09714990696962272,5.30055,0,1,0.9761818647384644
130,1902_11_TeamMI_TeamA3,2240,1.800000000000001,1.210509117920868,-1.27696657960591,3.77631,0,1,0.9761818647384644
133,1902_11_TeamMI_TeamA3,8785,2.400000000000001,0.7095687793977653,-1.894282826640188,5.48373,0,1,0.9761818647384644
144,1902_11_TeamMI_TeamA3,8785,3.200000000000002,2.489407101812855,1.762580375881827,3.06603,0,1,0.9761818647384644
156,1902_11_TeamMI_TeamA3,2240,5.599999999999997,5.097266168262223,1.065771448242696,1.42548,0,1,0.9738966226577759
175,1902_11_TeamMI_TeamA3,8785,1.600000000000001,-0.7805104509421904,-1.307514484038328,4.49034,0,1,0.9761818647384644
